id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average
1427,1.6128,50000000,132180323,perfume story murderer,"['benwhishaw', 'simonchandler', 'davidcalder', 'richardfelix', 'birgitminichmayr']",['tomtykwer'],"['crime', 'fantasy', 'drama']","['davisfilms', 'nouvellesã‰ditionsdefilmsnef', 'risingstar', 'vipmedienfonds4', 'ikirufilms']",7.0
1372,1.60314,100000000,170877916,blood diamond,"['leonardodicaprio', 'djimonhounsou', 'jenniferconnelly', 'kagisokuypers', 'arnoldvosloo']",['edwardzwick'],"['drama', 'thriller', 'action']","['bedfordfallsproductions', 'lonelyfilmproductionsgmbhcokg', 'virtualstudios', 'springcreekproductions', 'warnerbros']",7.2
7457,1.5681200000000002,0,15309302,alpha dog,"['brucewillis', 'matthewbarry', 'emilehirsch', 'justintimberlake', 'fernandovargas']",['nickcassavetes'],"['crime', 'drama']",['amarkentertainment'],6.5
1948,1.526073,12000000,42931041,crank,"['jasonstatham', 'amysmart', 'josepablocantillo', 'efrenramirez', 'dwightyoakam']","['briantaylor', 'markneveldine']","['action', 'thriller', 'crime']","['lionsgatefilms', 'lakeshoreentertainment', 'greenestreetfilms', 'radicalmedia']",6.5
186,1.5203870000000002,27000000,56308881,lucky number slevin,"['joshhartnett', 'brucewillis', 'lucyliu', 'morganfreeman', 'benkingsley']",['paulmcguigan'],"['drama', 'thriller', 'crime', 'mystery']","['theweinsteincompany', 'filmengine', 'capitolfilms', 'ascendantpictures', 'vipmedienfonds4']",7.3
9036,1.51114,40000000,120455994,eight,"['paulwalker', 'brucegreenwood', 'moonbloodgood', 'jasonbiggs', 'gerardplunkett']",['frankmarshall'],"['adventure', 'drama', 'family']","['waltdisneypictures', 'spyglassentertainment', 'vertigoentertainment', 'kennedymarshallcompanythe', 'mandevillefilms']",6.6
9286,1.498538,25000000,117719158,final destination ,"['maryelizabethwinstead', 'ryanmerriman', 'krislemche', 'alexzjohnson', 'sameaston']",['jameswong'],"['horror', 'mystery']","['newlinecinema', 'zideperryproductions', 'kumarmobiliengesellschaftmbhcoprojektnr1kg', 'hardeightpictures', 'matineepictures']",5.8
588,1.498352,50000000,97607453,silent hill,"['radhamitchell', 'seanbean', 'laurieholden', 'deborahkaraunger', 'kimcoates']",['christophegans'],"['horror', 'mystery']","['silenthilldcpinc', 'davisfilms', 'konami']",6.3
9655,1.470711,20000000,33889159,shes man,"['amandabynes', 'channingtatum', 'lauraramsey', 'vinniejones', 'davidcross']",['andyfickman'],"['comedy', 'drama', 'family', 'romance']","['dreamworksskg', 'lakeshoreentertainment']",6.3
1381,1.432839,35000000,15304890,fountain,"['hughjackman', 'rachelweisz', 'ellenburstyn', 'markmargolis', 'stephenmchattie']",['darrenaronofsky'],"['drama', 'adventure', 'sciencefiction', 'romance']","['regencyenterprises', 'warnerbros', 'museentertainmententerprises', 'protozoapictures', 'newregencypictures']",6.7
9836,1.411147,100000000,384335608,happy feet,"['lombardoboyar', 'robinwilliams', 'johnnyasanchez', 'carlosalazraqui', 'jeffreygarcia']",['georgemiller'],"['music', 'animation', 'comedy', 'family']","['villageroadshowpictures', 'kennedymillerproductions', 'kingdomfeatureproductions', 'warnerbros', 'animallogic']",5.8
1246,1.409773,24000000,155721132,rocky balboa,"['sylvesterstallone', 'burtyoung', 'miloventimiglia', 'geraldinehughes', 'jamesfranciskellyiii']",['sylvesterstallone'],['drama'],"['columbiapictures', 'revolutionstudios', 'roguemarble', 'metrogoldwynmayermgm']",6.4
10032,1.4011049999999898,0,6086508,van wilder  rise taj,"['kalpenn', 'danielpercival', 'laurencohan', 'glenbarry', 'anthonycozens']",['mortnathan'],['comedy'],['metrogoldwynmayermgm'],5.1
11619,1.390297,149000000,64459316,flushed away,"['hughjackman', 'katewinslet', 'ianmckellen', 'jeanreno', 'billnighy']","['davidbowers', 'samfell']","['adventure', 'animation', 'comedy', 'family']","['aardmananimations', 'dreamworksanimation']",6.0
9904,1.363623,80000000,37384046,wild,"['kiefersutherland', 'jimbelushi', 'eddieizzard', 'janeanegarofalo', 'williamshatner']",['stevespazwilliams'],"['family', 'animation']","['waltdisneypictures', 'contrafilm', 'corefeatureanimation', 'hoytyboypictures', 'nigelproductions']",5.2
7551,1.35007,75000000,180557550,dã©jã vu,"['denzelwashington', 'paulapatton', 'valkilmer', 'jimcaviezel', 'adamgoldberg']",['tonyscott'],"['action', 'thriller', 'sciencefiction']","['jerrybruckheimerfilms', 'scottfreeproductions', 'touchstonepictures']",6.5
2486,1.296272,100000000,249288105,eragon,"['edspeleers', 'jeremyirons', 'siennaguillory', 'robertcarlyle', 'djimonhounsou']",['stefenfangmeier'],"['fantasy', 'action', 'adventure', 'family']","['ingeniousfilmpartners', 'twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'majorstudiopartners', 'fox2pictures']",4.8
2044,1.259442,40000000,114830111,lake house,"['keanureeves', 'sandrabullock', 'shohrehaghdashloo', 'christopherplummer', 'ebonmossbachrach']",['alejandroagresti'],"['romance', 'drama', 'mystery']","['villageroadshowpictures', 'vertigoentertainment', 'soundforfilm', 'warnerbros']",6.3
4257,1.2418360000000002,45000000,178262620,scary movie ,"['annafaris', 'reginahall', 'craigbierko', 'billpullman', 'anthonyanderson']",['davidzucker'],['comedy'],['dimensionfilms'],5.3
9297,1.235478,75000000,140175006,monster house,"['ryannewman', 'stevebuscemi', 'mitchelmusso', 'samlerner', 'spencerlocke']",['gilkenan'],"['animation', 'comedy', 'family', 'fantasy']","['columbiapictures', 'amblinentertainment', 'sonypicturesanimation', 'sonypicturesentertainment', 'imagemovers']",6.3
10947,1.223392,4200000,0,high school musical,"['zacefron', 'vanessahudgens', 'ashleytisdale', 'lucasgrabeel', 'corbinbleu']",['kennyortega'],"['comedy', 'drama', 'family', 'music', 'tvmovie']",['disneychannel'],6.0
6877,1.223177,50000000,88715192,failure launch,"['matthewmcconaughey', 'sarahjessicaparker', 'zooeydeschanel', 'justinbartha', 'bradleycooper']",['tomdey'],['comedy'],"['paramountpictures', 'scottrudinproductions', 'failuretolaunchproductions']",5.6
1579,1.21726,40000000,120175290,apocalypto,"['rudyyoungblood', 'daliahernã¡ndez', 'jonathanbrewer', 'morrisbirdyellowhead', 'raoulmaxtrujillo']",['melgibson'],"['thriller', 'action', 'adventure', 'drama']","['iconproductions', 'iconentertainmentinternational', 'touchstonepictures']",7.1
9906,1.211868,50000000,55181129,ant bully,"['juliaroberts', 'merylstreep', 'nicolascage', 'paulgiamatti', 'brucecampbell']",['johnadavis'],"['fantasy', 'adventure', 'animation', 'comedy', 'family']","['warnerbrospictures', 'dnafilms', 'legendarypictures', 'playtoneproduction', 'warnerbrosanimation']",5.5
9792,1.20839,15000000,69623713,hills eyes,"['aaronstanford', 'kathleenquinlan', 'vinessashaw', 'emiliederavin', 'danbyrd']",['alexandreaja'],"['horror', 'thriller']","['duneentertainment', 'majorstudiopartners', 'cravenmaddalenafilms']",6.0
9513,1.207359,0,141702264,garfield ,"['billmurray', 'jenniferlovehewitt', 'billyconnolly', 'ianabercrombie', 'breckinmeyer']",['timhill'],"['animation', 'comedy', 'family']","['twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'davisentertainment']",5.2
10025,1.194602,28000000,38159905,luck,"['lindsaylohan', 'samairearmstrong', 'chrispine', 'missipyle', 'makenzievega']",['donaldpetrie'],"['comedy', 'drama', 'family', 'fantasy', 'romance']","['regencyenterprises', 'cheyenneenterprises', 'newregencypictures']",5.7
1247,1.18228,85000000,59908565,good shepherd,"['mattdamon', 'angelinajolie', 'alecbaldwin', 'tammyblanchard', 'billycrudup']",['robertdeniro'],"['drama', 'thriller', 'history']","['universalpictures', 'americanzoetrope', 'morgancreekproductions']",5.9
9920,1.1334,30000000,31070211,ultraviolet,"['millajovovich', 'cameronbright', 'nickchinlund', 'williamfichtner', 'idamartin']",['kurtwimmer'],"['sciencefiction', 'action', 'thriller']","['screengems', 'ultraviproductions']",5.0
7985,1.117768,15000000,0,penelope,"['christinaricci', 'jamesmcavoy', 'catherineohara', 'reesewitherspoon', 'peterdinklage']",['markpalansky'],"['fantasy', 'comedy', 'romance']","['tatirahillerproductions', 'summitentertainment', 'grosvenorparkmedialtd', 'typeafilms']",6.4
82,1.114239,135000000,163794509,miami vice,"['jamiefoxx', 'colinfarrell', 'gongli', 'luistosar', 'naomieharris']",['michaelmann'],"['action', 'adventure', 'crime', 'thriller']","['universalpictures', 'forwardpass', 'motionpictureetaproduktionsgesellschaft', 'foqusartedigital', 'metropolisfilms']",5.7
9293,1.110072,18000000,41009669,john tucker must die,"['jessemetcalfe', 'brittanysnow', 'sophiabush', 'ariellekebbel', 'ashanti']",['bettythomas'],['comedy'],"['twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'majorstudiopartners', 'landscapeentertainment', 'johnusproductions']",6.0
9044,1.109411,31000000,28000000,tristan isolde,"['jamesfranco', 'sophiamyles', 'rufussewell', 'davidohara', 'henrycavill']",['kevinreynolds'],['drama'],"['twentiethcenturyfoxfilmcorporation', 'epsilonmotionpictures', 'franchisepictures', 'scottfreeproductions', 'world2entertainment']",6.2
3683,1.103135,90000000,65900249,flags fathers,"['ryanphillippe', 'adambeach', 'jessebradford', 'johnbenjaminhickey', 'johnslattery']",['clinteastwood'],"['war', 'drama', 'history']","['dreamworksskg', 'amblinentertainment', 'malpasoproductions', 'warnerbros']",6.7
1378,1.102933,2000000,5179037,shortbus,"['sookyinlee', 'pauldawson', 'pjdeboy', 'jaybrannan', 'lindsaybeamish']",['johncameronmitchell'],"['romance', 'drama', 'comedy']","['fortissimofilms', 'processproductions', 'qtelevision']",6.5
4351,1.099328,21000000,0,bordertown,"['jenniferlopez', 'martinsheen', 'antoniobanderas', 'mayazapata', 'sã´niabraga']",['gregorynava'],"['crime', 'drama', 'mystery']","['mosaicmediagroup', 'elnorteproductions', 'nuyoricanproductions', 'mobiusentertainmentltd']",6.1
9975,1.057194,50000000,69834815,curious george,"['frankwelker', 'willferrell', 'shanebaumel', 'eugenelevy', 'timyrajoibeatty']",['matthewocallaghan'],"['adventure', 'animation', 'comedy', 'family']","['imagineentertainment', 'universalpictures', 'universalanimationstudios']",5.8
9708,1.0389540000000002,40000000,38755073,wicker man,"['nicolascage', 'ellenburstyn', 'katebeahan', 'francesconroy', 'leeleesobieski']",['neillabute'],"['mystery', 'thriller', 'horror']","['saturnfilms', 'brightlightpictures', 'alconentertainment', 'nuimageentertainmentgmbh', 'warnerbros']",4.0
7516,1.027989,17000000,57103895,smokin aces,"['ryanreynolds', 'rayliotta', 'josephruskin', 'alexrocco', 'waynenewton']",['joecarnahan'],"['action', 'comedy', 'crime', 'thriller']","['universalpictures', 'studiocanal', 'relativitymedia', 'scionfilms', 'workingtitlefilms']",6.3
15163,1.01535,0,0,amazing grace,"['ioangruffudd', 'romolagarai', 'albertfinney', 'benedictcumberbatch', 'michaelgambon']",['michaelapted'],['drama'],"['ingeniousfilmpartners', 'roadsideattractions', 'bristolbayproductions']",6.7
9530,0.987722,50000000,87528173,rv,"['robinwilliams', 'cherylhines', 'joannajojolevesque', 'joshhutcherson', 'jeffdaniels']",['barrysonnenfeld'],"['comedy', 'family', 'adventure']",['columbiapictures'],5.7
9918,0.978149,0,42647449,glory road,"['joshlucas', 'derekluke', 'jonvoight', 'austinnichols', 'evanjones']",['jamesgartner'],['drama'],['waltdisneypictures'],7.1
11170,0.969469,65000000,43545364,marshall,"['matthewmcconaughey', 'matthewfox', 'anthonymackie', 'davidstrathairn', 'ianmcshane']",['mcg'],['drama'],"['legendarypictures', 'thunderroadpictures', 'wonderlandsoundandvision', 'warnerbros']",6.5
1491,0.965931,40000000,86915017,illusionist,"['edwardnorton', 'jessicabiel', 'paulgiamatti', 'rufussewell', 'eddiemarsan']",['neilburger'],"['fantasy', 'drama', 'thriller', 'romance']","['michaellondonproductions', 'stillkingfilms', 'bobyariproductions', 'bullseyeentertainment', 'contagiousentertainment']",7.0
12096,0.956715,0,0,pink panther,"['stevemartin', 'kevinkline', 'jeanreno', 'beyoncã©knowles', 'emilymortimer']",['shawnlevy'],"['action', 'comedy', 'crime', 'mystery', 'family']","['columbiapictures', 'internationalproductioncompany', 'themontecitopicturecompany', 'robertsimondsproductions', 'metrogoldwynmayermgm']",5.6
9988,0.941481,17500000,19179969,beerfest,"['erikstolhanske', 'jaychandrasekhar', 'stevelemme', 'paulsoter', 'mcgainey']",['jaychandrasekhar'],['comedy'],['brokenlizardindustries'],5.8
1441,0.92958,25000000,5549200,contract,"['morganfreeman', 'johncusack', 'alicekrige', 'megandodds', 'coreyjohnson']",['bruceberesford'],"['drama', 'action', 'thriller', 'crime']","['nuimageentertainment', '3lfilmverleih']",5.4
1717,0.928134,55000000,9450897,kings men,"['seanpenn', 'judelaw', 'katewinslet', 'jamesgandolfini', 'patriciaclarkson']",['stevenzaillian'],"['drama', 'thriller']","['columbiapicturescorporation', 'risingstar', 'relativitymedia', 'phoenixpictures', 'vip4medienfonds']",5.4
9035,0.921035,15500000,0,slither,"['nathanfillion', 'donthompson', 'elizabethbanks', 'gregghenry', 'xantharadley']",['jamesgunn'],"['comedy', 'horror', 'sciencefiction']",['universalpictures'],6.1
11565,0.920528,40000000,138259062,big mommas house ,"['martinlawrence', 'nialong', 'emilyprocter', 'zacharylevi', 'markmoses']",['johnwhitesell'],"['comedy', 'crime']","['twentiethcenturyfoxfilmcorporation', 'regencyenterprises', 'epsilonmotionpictures', 'firmfilms', 'deepriverproductions']",5.6
3093,0.916551,70000000,38629478,basic instinct ,"['sharonstone', 'davidmorrissey', 'charlotterampling', 'davidthewlis', 'stancollymore']",['michaelcatonjones'],"['crime', 'mystery', 'thriller']","['intermediafilms', 'kanzaman', 'c2pictures', 'imfinternationalemedienundfilmgmbhco3produktionskg']",4.5
2295,0.913299,5000000,26888376,clerks ii,"['brianohalloran', 'jeffanderson', 'jasonmewes', 'kevinsmith', 'rosariodawson']",['kevinsmith'],['comedy'],"['theweinsteincompany', 'viewaskewproductions']",6.9
9718,0.912871,72500000,162966177,talladega nights ballad ricky bobby,"['willferrell', 'johncreilly', 'garycole', 'austincrim', 'jakejohnson']",['adammckay'],['comedy'],"['columbiapictures', 'apatowproductions']",6.2
15255,0.912863,0,0,undisputed ii last man standing,"['michaeljaiwhite', 'scottadkins', 'bencross', 'elidanker', 'markivanir']",['isaacflorentine'],"['action', 'crime', 'thriller']",['millenniumfilms'],7.1
1402,0.8909090000000001,55000000,307077295,pursuit happyness,"['willsmith', 'jadensmith', 'thandienewton', 'brianhowe', 'jameskaren']",['gabrielemuccino'],['drama'],"['columbiapicturescorporation', 'escapeartists', 'relativitymedia', 'overbrookentertainment']",7.5
1887,0.883222,40000000,60474340,marie antoinette,"['kirstendunst', 'jasonschwartzman', 'judydavis', 'riptorn', 'asiaargento']",['sofiacoppola'],"['drama', 'history']","['americanzoetrope', 'columbiapicturescorporation', 'pricel', 'tohokushinshafilm', 'commissiondufilmfrance']",6.5
9959,0.8756299999999989,37665000,14655628,freedomland,"['samuelljackson', 'juliannemoore', 'ediefalco', 'aunjanueellis', 'williamforsythe']",['joeroth'],"['drama', 'thriller', 'crime', 'mystery']","['scottrudinproductions', 'revolutionstudios']",5.3
9969,0.866667,0,47231070,deck halls,"['dannydevito', 'matthewbroderick', 'kristindavis', 'kristinchenoweth', 'fredarmisen']",['johnwhitesell'],"['comedy', 'family']","['2thcenturyfox', 'regencyenterprises']",5.1
14784,0.854533,0,3669465,fall,"['catincauntaru', 'leepace', 'justinewaddell', 'kimuylenbroek', 'aidenlithgow']",['tarsemsingh'],"['adventure', 'fantasy', 'drama']","['roadsideattractions', 'absoluteentertainment', 'googlyfilms', 'deepfilms', 'radicalmedia']",7.7
1523,0.850959,6000000,48027970,last king scotland,"['forestwhitaker', 'jamesmcavoy', 'simonmcburney', 'gilliananderson', 'kerrywashington']",['kevinmacdonald'],['drama'],"['foxsearchlightpictures', 'cowboyfilms', 'dnafilms', 'scottishscreen', 'ukfilmcouncil']",7.3
214,0.849096,10000000,163876815,saw iii,"['tobinbell', 'shawneesmith', 'angusmacfadyen', 'baharsoomekh', 'dinameyer']",['darrenlynnbousman'],"['horror', 'thriller', 'crime']","['lionsgatefilms', 'twistedpictures', 'evolutionentertainment']",6.0
7512,0.848086,30000000,495303,idiocracy,"['lukewilson', 'mayarudolph', 'daxshepard', 'terrycrews', 'anthonycitriccampos']",['mikejudge'],"['adventure', 'comedy', 'sciencefiction']","['twentiethcenturyfoxfilmcorporation', 'ternionpictures']",6.1
9353,0.840205,32000000,80197993,nacho libre,"['jackblack', 'anadelareguera', 'hã©ctorjimã©nez', 'dariusrose', 'moisã©sarias']",['jaredhess'],"['comedy', 'family']","['paramountpictures', 'nickelodeonmovies', 'blackwhiteproductions']",5.5
9676,0.8384309999999989,50000000,49111202,black dahlia,"['joshhartnett', 'scarlettjohansson', 'aaroneckhart', 'hilaryswank', 'miakirshner']",['briandepalma'],['drama'],"['universalpictures', 'davisfilms', 'signaturepictures', 'linsonentertainment', 'artlinsonproductions']",5.8
503,0.826011,160000000,181674817,poseidon,"['kurtrussell', 'richarddreyfuss', 'joshlucas', 'jacindabarrett', 'emmyrossum']",['wolfgangpetersen'],"['adventure', 'action', 'drama', 'thriller']","['virtualstudios', 'nextentertainment', 'warnerbros', 'irwinallenproductions', 'radiantproductions']",5.3
9310,0.793804,17000000,7314027,american dreamz,"['hughgrant', 'dennisquaid', 'mandymoore', 'willemdafoe', 'chrisklein']",['paulweitz'],"['comedy', 'drama', 'family']","['universalpictures', 'depthoffield']",4.6
14620,0.7930590000000001,0,0,butterfly effect ,"['ericlively', 'ericadurance', 'dustinmilligan', 'ginaholden', 'davidlewis']",['johnrleonetti'],"['drama', 'sciencefiction', 'thriller']","['newlinecinema', 'filmengine', 'benderspink']",4.4
14611,0.79178,0,7900000,ultimate avengers ,"['justingross', 'greygriffin', 'michaelmassee', 'marcworden', 'oliviadabo']","['willmeugniot', 'dicksebast']","['animation', 'action', 'sciencefiction']",['marvelstudios'],6.3
18615,0.788266,16800000,2281089,fur imaginary portrait diane arbus,"['nicolekidman', 'robertdowneyjr', 'tyburrell', 'harrisyulin', 'janealexander']",['stevenshainberg'],"['drama', 'mystery', 'romance']","['riverroadentertainment', 'edwardrpressmanfilm', 'ironfilm']",6.3
1819,0.780687,54000000,130431368,dupree,"['katehudson', 'owenwilson', 'mattdillon', 'michaeldouglas', 'sethrogen']","['anthonyrusso', 'joerusso']","['comedy', 'romance']","['universalpictures', 'kaplanperroneentertainment', 'mmcbfilmproduktion24']",5.3
773,0.7785890000000001,8000000,100523181,little miss sunshine,"['gregkinnear', 'tonicollette', 'stevecarell', 'pauldano', 'abigailbreslin']","['jonathandayton', 'valeriefaris']","['comedy', 'drama']","['foxsearchlightpictures', 'bonafideproductions', 'bigbeachfilms']",7.3
9072,0.773044,64000000,101595121,little man,"['marlonwayans', 'shawnwayans', 'kerrywashington', 'johnwitherspoon', 'tracymorgan']",['keenenivorywayans'],"['comedy', 'crime']","['revolutionstudios', 'wayansbrosentertainment']",5.6
9948,0.76252,24000000,0,fox hound ,"['rebamcentire', 'patrickswayze', 'jonahbobo', 'harrisonfahn', 'jefffoxworthy']",['jimkammerud'],"['adventure', 'animation', 'comedy', 'family']","['waltdisneypictures', 'disneytoonstudios']",5.6
21316,0.751428,0,0,leroy stitch,"['tiacarrere', 'daveighchase', 'zoecaldwell', 'kevinmcdonald']","['tonycraig', 'robertsgannaway']","['animation', 'comedy', 'family']",['waltdisneytelevisionanimation'],6.6
2447,0.750786,35000000,0,nativity story,"['keishacastlehughes', 'oscarisaac', 'hiamabbass', 'shauntoub', 'ciarã¡nhinds']",['catherinehardwicke'],"['drama', 'history']","['newlinecinema', 'soundforfilm', 'templehillentertainment']",6.5
9794,0.743703,12000000,38368909,employee month,"['danecook', 'jessicasimpson', 'daxshepard', 'andydick', 'timbagley']",['gregcoolidge'],"['comedy', 'romance']",['lionsgate'],5.4
806,0.7277520000000001,25000000,119188334,omen,"['lievschreiber', 'juliastiles', 'seamusdaveyfitzpatrick', 'davidthewlis', 'petepostlethwaite']",['johnmoore'],"['drama', 'horror', 'thriller']","['twentiethcenturyfoxfilmcorporation', '1111mediaworks']",5.2
1251,0.723825,19000000,68673228,letters iwo jima,"['kenwatanabe', 'kazunarininomiya', 'tsuyoshiihara', 'ryokase', 'nakamurashidåii']",['clinteastwood'],"['action', 'adventure', 'drama', 'war']","['dreamworksskg', 'amblinentertainment', 'malpasoproductions', 'warnerbros']",6.9
19595,0.720101,0,0,shark bait,"['freddieprinzejr', 'robschneider', 'evanrachelwood', 'donallogue', 'andydick']","['howardebaker', 'johnfox', 'kyungholee']","['animation', 'family']","['silvernitratefilms', 'wonderworldstudios', 'digiart', 'digiartproductions', 'fxdigital']",4.9
3509,0.7154510000000001,8500000,5480996,scanner darkly,"['keanureeves', 'winonaryder', 'woodyharrelson', 'robertdowneyjr', 'mitchbaker']",['richardlinklater'],"['animation', 'sciencefiction', 'thriller']","['thousandwords', 'warnerindependentpictureswip', 'detourfilmproduction', 'sectioneightproductions']",6.7
1262,0.713697,30000000,53653224,stranger fiction,"['willferrell', 'maggiegyllenhaal', 'dustinhoffman', 'emmathompson', 'queenlatifah']",['marcforster'],"['comedy', 'drama', 'fantasy', 'romance']","['mandatepictures', 'threestrangeangels']",6.9
1852,0.711674,63000000,162945894,world trade center,"['nicolascage', 'mariabello', 'maggiegyllenhaal', 'michaelpeã±a', 'jayhernandez']",['oliverstone'],"['drama', 'history', 'thriller']","['paramountpictures', 'doublefeaturefilms', 'intermediafilms', 'kernosfilmproduktionsgesellschaftcompany']",5.9
13767,0.709677,0,84500122,santa clause  escape clause,"['timallen', 'elizabethmitchell', 'ericlloyd', 'judgereinhold', 'wendycrewson']",['michaellembeck'],"['comedy', 'family', 'adventure']",['waltdisneypictures'],5.1
9726,0.70435,35000000,42064105,good year,"['russellcrowe', 'marioncotillard', 'albertfinney', 'tomhollander', 'abbiecornish']",['ridleyscott'],"['comedy', 'drama', 'romance']","['fox2pictures', 'scottfreeproductions']",6.4
9592,0.704242,1200000,0,open water  adrift,"['susanmaypratt', 'richardspeightjr', 'niklauslange', 'alihillis', 'ericdane']",['hanshorn'],"['drama', 'horror', 'thriller']","['peterrommelproductions', 'orangepictures', 'shotgunpictures', 'universumfilmufa']",5.0
14202,0.703833,19400000,0,painted veil,"['edwardnorton', 'juliethowland', 'naomiwatts', 'ianrenwick', 'lievschreiber']",['johncurran'],"['drama', 'romance']","['emotionpictures', 'themarkgordoncompany', 'class5films', 'yarifilmgroup', 'warnerchinafilmhgcorporation']",6.9
313,0.702198,12000000,1381665,snow cake,"['alanrickman', 'sigourneyweaver', 'carrieannemoss', 'emilyhampshire', 'jamesallodi']",['marcevans'],"['romance', 'drama']","['revolutionfilms', 'rhombusmedia']",7.4
37725,0.701814,15500000,7385434,itâ€™s boy girl thing,"['kevinzegers', 'samairearmstrong', 'sherrymiller', 'robertjoy', 'sharonosbourne']",['nickhurran'],['comedy'],"['prosperopictures', 'iconentertainmentinternational', 'scionfilms', 'rocketpictures', 'allianceatlantismotionpictureproduction']",6.2
10073,0.6982970000000001,20000000,48548426,date movie,"['alysonhannigan', 'adamcampbell', 'sophiemonk', 'jennifercoolidge', 'fredwillard']","['aaronseltzer', 'jasonfriedberg']",['comedy'],"['regencyenterprises', 'epsilonmotionpictures', 'newregencypictures']",3.9
9788,0.692543,23000000,38505009,accepted,"['justinlong', 'jonahhill', 'blakelively', 'adamherschman', 'columbusshort']",['stevepink'],['comedy'],"['universalpictures', 'shadyacresentertainment']",6.1
9900,0.689946,0,6538177,grandmas boy,"['lindacardellini', 'allencovert', 'peterdante', 'shirleyknight', 'joeldavidmoore']",['nicholausgoossen'],['comedy'],['happymadisonproductions'],6.6
7484,0.685491,85000000,197309027,open season,"['martinlawrence', 'ashtonkutcher', 'garysinise', 'debramessing', 'billyconnolly']","['rogerallers', 'jillculton', 'anthonystacchi']","['adventure', 'animation', 'family']",['sonypicturesanimation'],6.1
25676,0.682902,0,0,bo bui gai wak,"['jackiechan', 'louiskoo', 'michaelhui', 'teresacarpio', 'yuenbiao']",['bennychan'],"['drama', 'action', 'comedy']",['emperormotionpictures'],6.4
9907,0.674705,51000000,72779000,barnyard,"['courteneycox', 'kevinjames', 'samelliott', 'dannyglover', 'wandasykes']",['steveoedekerk'],"['animation', 'comedy', 'family']","['paramountpictures', 'nickelodeonmovies', 'paramountanimation']",5.3
9828,0.67078,3700000,3338228,unknown,"['jimcaviezel', 'gregkinnear', 'bridgetmoynahan', 'joepantoliano', 'barrypepper']",['simonbrand'],"['crime', 'drama', 'mystery', 'thriller']",['ricklashbrookfilms'],6.4
10741,0.654177999999999,0,0,bobby,"['harrybelafonte', 'joybryant', 'nickcannon', 'emilioestevez', 'laurencefishburne']",['emilioestevez'],"['history', 'drama']","['theweinsteincompany', 'boldfilms', 'hollywiersmaproductions']",5.8
1125,0.6477,70000000,154937680,dreamgirls,"['jamiefoxx', 'beyoncã©knowles', 'eddiemurphy', 'dannyglover', 'jenniferhudson']",['billcondon'],['drama'],"['paramountpictures', 'dreamworksskg', 'laurencemarkproductions']",6.5
326,0.646745,33000000,62022014,snakes plane,"['samuelljackson', 'juliannamargulies', 'kenanthompson', 'nathanphillips', 'rachelblanchard']",['davidrellis'],"['horror', 'action', 'crime', 'thriller']",['newlinecinema'],5.2
4441,0.642848,0,2077763,candy,"['abbiecornish', 'heathledger', 'geoffreyrush', 'tonymartin', 'nonihazlehurst']",['neilarmfield'],"['drama', 'romance']","['filmfinancegroup', 'thenewsouthwalesfilmandtelevisionoffice', 'paradigmhydefilms']",6.9
8998,0.641047,6500000,13368437,friends money,"['catherinekeener', 'jasonisaacs', 'timmsharp', 'jenniferaniston', 'joancusack']",['nicoleholofcener'],"['drama', 'comedy', 'romance']",['sonypictures'],5.0
12094,0.638444,11000000,72778712,jackass number two,"['johnnyknoxville', 'bammargera', 'steveo', 'chrispontius', 'ryandunn']",['jefftremaine'],"['action', 'comedy', 'documentary']",['paramountpictures'],6.4
4643,0.632875,70000000,55011732,guardian,"['kevincostner', 'ashtonkutcher', 'selaward', 'melissasagemiller', 'omarihardwick']",['andrewdavis'],['action'],"['contrafilm', 'firmfilms', 'touchstonepictures', 'beaconpictures', 'eyetronics']",7.0
10063,0.632401,0,1675484,breed,"['michellerodriguez', 'tarynmanning', 'ericlively', 'oliverhudson', 'hillharper']",['nicholasmastandrea'],['horror'],"['apollopromovie', 'firstlookpictures']",4.9
4723,0.631574,17000000,374743,southland tales,"['dwaynejohnson', 'seannwilliamscott', 'sarahmichellegellar', 'mandymoore', 'willsasso']",['richardkelly'],"['action', 'adventure', 'comedy', 'drama', 'sciencefiction']","['universalpictures', 'persistententertainment', 'wildbunch']",4.9
9615,0.62873,85000000,158468292,fast furious tokyo drift,"['lucasblack', 'sungkang', 'briantee', 'nathaliekelley', 'shadmoss']",['justinlin'],"['action', 'crime', 'drama', 'thriller']",['universalpictures'],6.1
11652,0.621317,0,57806952,invincible,"['markwahlberg', 'gregkinnear', 'elizabethbanks', 'kevinconway', 'michaelrispoli']",['ericsoncore'],['drama'],['waltdisneypictures'],6.5
13967,0.620633,30000000,35078241,miss potter,"['ewanmcgregor', 'renã©ezellweger', 'emilywatson', 'barbaraflynn', 'billpaterson']",['chrisnoonan'],"['drama', 'family', 'romance']",['bbcfilms'],6.2
9682,0.614854,38000000,29907685,pulse,"['kristenbell', 'iansomerhalder', 'christinamilian', 'rickgonzalez', 'jonathantucker']",['jimsonzero'],"['horror', 'thriller']",['dimensionfilms'],5.1
